Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome
Roberts Pat,2005, Kansas, R, S,1429533,60, N00005285,,,0.521,50003.0,
Roby Martha,2013, Alabama, R, H,1107018,194, N00030768,41862.0,,0.441,43196.0,
Roby Martha,2012, Alabama, R, H,948512,216, N00030768,41862.0,,0.381,43196.0,
Roby Martha,2011, Alabama, R, H,649514,242, N00030768,41862.0,,0.381,43196.0,
Roby Martha,2010, Alabama, R, H,482511,271, N00030768,41862.0,,0.0,43196.0,
Roby Martha,2009, Alabama, R, H,268510,308, N00030768,41862.0,,0.0,43196.0,
Rockefeller Jay,2013, West Virginia, D, S,110710015,-1, N00001685,,,-0.4,42581.0,
Rockefeller Jay,2012, West Virginia, D, S,101290515,3, N00001685,,,-0.394,42581.0,
Rockefeller Jay,2011, West Virginia, D, S,102706012,2, N00001685,,,-0.394,42581.0,
Rockefeller Jay,2010, West Virginia, D, S,99057011,4, N00001685,,,-0.388,42581.0,
Rockefeller Jay,2009, West Virginia, D, S,98832010,4, N00001685,,,-0.388,42581.0,
Rockefeller Jay,2008, West Virginia, D, S,94306011,4, N00001685,,,-0.383,42581.0,
Rockefeller Jay,2007, West Virginia, D, S,93715011,4, N00001685,,,-0.383,42581.0,
Rockefeller Jay,2006, West Virginia, D, S,90713012,4, N00001685,,,-0.377,42581.0,
Rockefeller Jay,2005, West Virginia, D, S,89864511,4, N00001685,,,-0.377,42581.0,
Roe Phil,2013, Tennessee, R, H,3495733,102, N00028463,,,0.759,43303.0,
Roe Phil,2012, Tennessee, R, H,4234362,87, N00028463,,,0.481,43303.0,
Roe Phil,2011, Tennessee, R, H,2475689,130, N00028463,,,0.481,43303.0,
Roe Phil,2010, Tennessee, R, H,2611377,112, N00028463,,,0.481,43303.0,
Roe Phil,2009, Tennessee, R, H,5612686,57, N00028463,,,0.481,43303.0,
Roe Phil,2008, Tennessee, R, H,3406065,82, N00028463,,,0.0,43303.0,
Roe Phil,2007, Tennessee, R, H,4031003,-1, N00028463,,,0.0,43303.0,
Rogers Hal,2013, Kentucky, R, H,3828618,96, N00003473,,,0.534,41707.0,
Rogers Hal,2012, Kentucky, R, H,3762740,98, N00003473,,,0.332,41707.0,
Rogers Hal,2011, Kentucky, R, H,3820286,83, N00003473,,,0.332,41707.0,
Rogers Hal,2010, Kentucky, R, H,3683842,86, N00003473,,,0.332,41707.0,
Rogers Hal,2009, Kentucky, R, H,3655415,81, N00003473,,,0.332,41707.0,
Rogers Hal,2008, Kentucky, R, H,3648119,78, N00003473,,,0.332,41707.0,
Rogers Hal,2007, Kentucky, R, H,3979020,79, N00003473,,,0.332,41707.0,
Rogers Hal,2006, Kentucky, R, H,4133193,80, N00003473,,,0.332,41707.0,
Rogers Hal,2005, Kentucky, R, H,4002142,84, N00003473,,,0.332,41707.0,
Rogers Mike,2013, Michigan, R, H,725870,-1, N00009668,61456.0,,0.67,50056.0,
Rogers Mike,2012, Michigan, R, H,351008,306, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2011, Michigan, R, H,302008,313, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2010, Michigan, R, H,263506,319, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2009, Michigan, R, H,124003,357, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2008, Michigan, R, H,32002,399, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2007, Michigan, R, H,32002,406, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2006, Michigan, R, H,154004,349, N00009668,61456.0,,0.414,50056.0,
Rogers Mike,2005, Michigan, R, H,456003,263, N00009668,61456.0,,0.414,50056.0,
Rogers Mike D,2013, Alabama, R, H,2293010,129, N00024759,40990.0,,0.459,43196.0,
Rogers Mike D,2012, Alabama, R, H,2518011,128, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2011, Alabama, R, H,2595510,122, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2010, Alabama, R, H,2252509,123, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2009, Alabama, R, H,2382010,112, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2008, Alabama, R, H,2181008,112, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2007, Alabama, R, H,2681008,104, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2006, Alabama, R, H,4830510,69, N00024759,40990.0,,0.346,43196.0,
Rogers Mike D,2005, Alabama, R, H,2961020,98, N00024759,40990.0,,0.346,43196.0,
Rohrabacher Dana,2013, California, R, H,138001,362, N00007151,,,1.037,56883.0,
Rohrabacher Dana,2012, California, R, H,150501,365, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2011, California, R, H,183001,343, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2010, California, R, H,375000,294, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2009, California, R, H,342500,292, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2008, California, R, H,463504,253, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2007, California, R, H,587873,239, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2006, California, R, H,355223,294, N00007151,,,0.622,56883.0,
Rohrabacher Dana,2005, California, R, H,346213,291, N00007151,,,0.622,56883.0,
Rokita Todd,2013, Indiana, R, H,753024,226, N00031741,,,0.842,47805.0,
Rokita Todd,2012, Indiana, R, H,741523,235, N00031741,,,0.658,47805.0,
Rokita Todd,2011, Indiana, R, H,715525,235, N00031741,,,0.658,47805.0,
Rokita Todd,2010, Indiana, R, H,478515,272, N00031741,,,0.0,47805.0,
Rokita Todd,2009, Indiana, R, H,429011,275, N00031741,,,0.0,47805.0,
Rooney Tom,2013, Florida, R, H,18759484,36, N00029018,,,0.763,47114.0,
Rooney Tom,2012, Florida, R, H,11896116,41, N00029018,,,0.492,47114.0,
Rooney Tom,2011, Florida, R, H,3466007,91, N00029018,,,0.492,47114.0,
Rooney Tom,2010, Florida, R, H,3848506,80, N00029018,,,0.492,47114.0,
Rooney Tom,2009, Florida, R, H,149005,342, N00029018,,,0.492,47114.0,
Rooney Tom,2008, Florida, R, H,141505,348, N00029018,,,0.0,47114.0,
Rooney Tom,2007, Florida, R, H,-33496,-1, N00029018,,,0.0,47114.0,
Ros-Lehtinen Ileana,2013, Florida, R, H,466503,278, N00002858,,,0.506,47114.0,
Ros-Lehtinen Ileana,2012, Florida, R, H,466503,275, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2011, Florida, R, H,857004,220, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2010, Florida, R, H,957504,195, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2009, Florida, R, H,957504,186, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2008, Florida, R, H,874006,189, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2007, Florida, R, H,564006,243, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2006, Florida, R, H,556006,246, N00002858,,,0.25,47114.0,
Ros-Lehtinen Ileana,2005, Florida, R, H,555505,234, N00002858,,,0.25,47114.0,
Roskam Peter,2013, Illinois, R, H,982029,206, N00004719,,,0.7,54044.0,
Roskam Peter,2012, Illinois, R, H,854525,225, N00004719,,,0.461,54044.0,
Roskam Peter,2011, Illinois, R, H,1063527,194, N00004719,,,0.461,54044.0,
Roskam Peter,2010, Illinois, R, H,1040523,186, N00004719,,,0.461,54044.0,
Roskam Peter,2009, Illinois, R, H,727610,222, N00004719,,,0.461,54044.0,
Roskam Peter,2008, Illinois, R, H,1025229,171, N00004719,,,0.461,54044.0,
Roskam Peter,2007, Illinois, R, H,1341514,153, N00004719,,,0.461,54044.0,
Roskam Peter,2006, Illinois, R, H,0,-1, N00004719,,,0.0,54044.0,
Ross Dennis,2013, Florida, R, H,685000,239, N00030645,,,0.776,47114.0,
Ross Dennis,2012, Florida, R, H,2951001,112, N00030645,,,0.624,47114.0,
Ross Dennis,2011, Florida, R, H,2951001,108, N00030645,,,0.624,47114.0,
Ross Dennis,2010, Florida, R, H,6137503,53, N00030645,,,0.0,47114.0,
Ross Dennis,2009, Florida, R, H,6150003,51, N00030645,,,0.0,47114.0,
Rothfus Keith J,2013, Pennsylvania, R, H,9789026,48, N00031253,,,0.674,52768.0,
Rothfus Keith J,2012, Pennsylvania, R, H,7187528,54, N00031253,,,0.0,52768.0,
Rothfus Keith J,2011, Pennsylvania, R, H,10003527,43, N00031253,,,0.0,52768.0,
Roybal-Allard Lucille,2013, California, D, H,343005,305, N00006671,,,-0.399,56883.0,
Roybal-Allard Lucille,2012, California, D, H,343005,309, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2011, California, D, H,401007,294, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2010, California, D, H,501007,265, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2009, California, D, H,401007,281, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2008, California, D, H,456007,254, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2007, California, D, H,413507,273, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2006, California, D, H,497506,261, N00006671,,,-0.508,56883.0,
Roybal-Allard Lucille,2005, California, D, H,497506,249, N00006671,,,-0.508,56883.0,
Royce Ed,2013, California, R, H,226507,338, N00008264,,,0.925,56883.0,
Royce Ed,2012, California, R, H,390510,295, N00008264,,,0.714,56883.0,
Royce Ed,2011, California, R, H,320411,310, N00008264,,,0.714,56883.0,
Royce Ed,2010, California, R, H,345007,300, N00008264,,,0.714,56883.0,
Royce Ed,2009, California, R, H,315004,299, N00008264,,,0.714,56883.0,
Royce Ed,2008, California, R, H,291003,297, N00008264,,,0.714,56883.0,
Royce Ed,2007, California, R, H,319507,301, N00008264,,,0.714,56883.0,
Royce Ed,2006, California, R, H,252507,322, N00008264,,,0.714,56883.0,
Royce Ed,2005, California, R, H,253006,312, N00008264,,,0.714,56883.0,
Rubio Marco,2013, Florida, R, S,443509,83, N00030612,,,0.622,47114.0,
Rubio Marco,2012, Florida, R, S,384509,86, N00030612,,,0.622,47114.0,
Rubio Marco,2011, Florida, R, S,-37494,100, N00030612,,,0.622,47114.0,
Rubio Marco,2010, Florida, R, S,379506,89, N00030612,,,0.0,47114.0,
Rubio Marco,2009, Florida, R, S,-37495,96, N00030612,,,0.0,47114.0,
Ruiz Raul,2013, California, D, H,352506,302, N00033510,,,-0.198,56883.0,
Ruiz Raul,2012, California, D, H,263007,327, N00033510,,,0.0,56883.0,
Ruiz Raul,2011, California, D, H,326506,309, N00033510,,,0.0,56883.0,
Runyan Jon,2013, New Jersey, R, H,8423010,-1, N00031988,,,0.379,64670.0,
Runyan Jon,2012, New Jersey, R, H,10398023,44, N00031988,,,0.238,64670.0,
Runyan Jon,2011, New Jersey, R, H,7705512,51, N00031988,,,0.238,64670.0,
Runyan Jon,2010, New Jersey, R, H,9759521,35, N00031988,,,0.0,64670.0,
Runyan Jon,2009, New Jersey, R, H,9337517,38, N00031988,,,0.0,64670.0,
Ruppersberger Dutch,2013, Maryland, D, H,1705013,157, N00025482,,,-0.274,69826.0,
Ruppersberger Dutch,2012, Maryland, D, H,1782011,158, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2011, Maryland, D, H,1890013,151, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2010, Maryland, D, H,1855522,135, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2009, Maryland, D, H,1666023,140, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2008, Maryland, D, H,1554516,136, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2007, Maryland, D, H,1835508,128, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2006, Maryland, D, H,1849510,134, N00025482,,,-0.313,69826.0,
Ruppersberger Dutch,2005, Maryland, D, H,1931011,132, N00025482,,,-0.313,69826.0,
Rush Bobby L,2013, Illinois, D, H,375001,296, N00004887,,,-0.386,54044.0,
Rush Bobby L,2012, Illinois, D, H,375001,299, N00004887,,,-0.513,54044.0,
Rush Bobby L,2011, Illinois, D, H,375001,300, N00004887,,,-0.513,54044.0,
Rush Bobby L,2010, Illinois, D, H,0,414, N00004887,,,-0.513,54044.0,
Rush Bobby L,2009, Illinois, D, H,0,410, N00004887,,,-0.513,54044.0,
Rush Bobby L,2008, Illinois, D, H,0,414, N00004887,,,-0.513,54044.0,
Rush Bobby L,2007, Illinois, D, H,0,422, N00004887,,,-0.513,54044.0,
Rush Bobby L,2006, Illinois, D, H,0,411, N00004887,,,-0.513,54044.0,
Rush Bobby L,2005, Illinois, D, H,0,408, N00004887,,,-0.513,54044.0,
Ryan Paul,2013, Wisconsin, R, H,5531036,70, N00004357,,,0.858,54342.0,
Ryan Paul,2012, Wisconsin, R, H,5405549,69, N00004357,,,0.574,54342.0,
Ryan Paul,2011, Wisconsin, R, H,5228046,67, N00004357,,,0.574,54342.0,
Ryan Paul,2010, Wisconsin, R, H,5067051,61, N00004357,,,0.574,54342.0,
Ryan Paul,2009, Wisconsin, R, H,1507546,148, N00004357,,,0.574,54342.0,
Ryan Paul,2008, Wisconsin, R, H,1810047,120, N00004357,,,0.574,54342.0,
Ryan Paul,2007, Wisconsin, R, H,1991558,124, N00004357,,,0.574,54342.0,
Ryan Paul,2006, Wisconsin, R, H,2291058,121, N00004357,,,0.574,54342.0,
Ryan Paul,2005, Wisconsin, R, H,1777551,138, N00004357,,,0.574,54342.0,
Ryan Tim,2013, Ohio, D, H,199503,348, N00025280,,,-0.386,45887.0,
Ryan Tim,2012, Ohio, D, H,16502,403, N00025280,,,-0.435,45887.0,
Ryan Tim,2011, Ohio, D, H,1502,405, N00025280,,,-0.435,45887.0,
Ryan Tim,2010, Ohio, D, H,191502,344, N00025280,,,-0.435,45887.0,
Ryan Tim,2009, Ohio, D, H,191502,333, N00025280,,,-0.435,45887.0,
Ryan Tim,2008, Ohio, D, H,91502,369, N00025280,,,-0.435,45887.0,
Ryan Tim,2007, Ohio, D, H,179002,356, N00025280,,,-0.435,45887.0,
Ryan Tim,2006, Ohio, D, H,66502,376, N00025280,,,-0.435,45887.0,
Ryan Tim,2005, Ohio, D, H,56502,385, N00025280,,,-0.435,45887.0,
Salmon Matt,2013, Arizona, R, H,255507,328, N00006446,,,0.87,49562.0,
Salmon Matt,2012, Arizona, R, H,257502,329, N00006446,,,0.0,49562.0,
Salmon Matt,2011, Arizona, R, H,168001,350, N00006446,,,0.0,49562.0,
Sanchez Linda,2013, California, D, H,248011,330, N00024870,,,-0.477,56883.0,
Sanchez Linda,2012, California, D, H,233010,340, N00024870,,,-0.548,56883.0,
Sanchez Linda,2011, California, D, H,275510,317, N00024870,,,-0.548,56883.0,
Sanchez Linda,2010, California, D, H,218010,338, N00024870,,,-0.548,56883.0,
Sanchez Linda,2009, California, D, H,751011,216, N00024870,,,-0.548,56883.0,
Sanchez Linda,2008, California, D, H,342500,286, N00024870,,,-0.548,56883.0,
Sanchez Linda,2007, California, D, H,310000,304, N00024870,,,-0.548,56883.0,
Sanchez Linda,2006, California, D, H,717500,217, N00024870,,,-0.548,56883.0,
Sanchez Linda,2005, California, D, H,-32501,418, N00024870,,,-0.548,56883.0,
Sanchez Loretta,2013, California, D, H,3001001,115, N00008274,,,-0.351,56883.0,
Sanchez Loretta,2012, California, D, H,2991501,109, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2011, California, D, H,2482002,129, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2010, California, D, H,2466001,114, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2009, California, D, H,2474001,106, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2008, California, D, H,2547501,104, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2007, California, D, H,2458501,110, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2006, California, D, H,2548502,115, N00008274,,,-0.394,56883.0,
Sanchez Loretta,2005, California, D, H,2421505,116, N00008274,,,-0.394,56883.0,
Sanders Bernie,2013, Vermont,, S,330507,86, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2012, Vermont,, S,460506,84, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2011, Vermont,, S,308005,85, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2010, Vermont,, S,429004,85, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2009, Vermont,, S,105004,91, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2008, Vermont,, S,219504,93, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2007, Vermont,, S,345504,90, N00000528,52578.0,,-0.732,54982.0,
Sanders Bernie,2006, Vermont,, S,188504,337, N00000528,52578.0,,0.0,54982.0,
Sanders Bernie,2005, Vermont,, S,128001,355, N00000528,52578.0,,0.0,54982.0,
Sanford Mark,2013, South Carolina, R, H,4448515,86, N00002424,,,0.991,43437.0,
Sanford Mark,2012, South Carolina, R, H,11297507,42, N00002424,,,0.0,43437.0,
Sarbanes John,2013, Maryland, D, H,1029505,201, N00027751,,,-0.418,69826.0,
Sarbanes John,2012, Maryland, D, H,219005,344, N00027751,,,-0.466,69826.0,
Sarbanes John,2011, Maryland, D, H,227506,330, N00027751,,,-0.466,69826.0,
Sarbanes John,2010, Maryland, D, H,517507,261, N00027751,,,-0.466,69826.0,
Sarbanes John,2009, Maryland, D, H,433508,273, N00027751,,,-0.466,69826.0,
Sarbanes John,2008, Maryland, D, H,369508,274, N00027751,,,-0.466,69826.0,
Sarbanes John,2007, Maryland, D, H,489010,261, N00027751,,,-0.466,69826.0,
Sarbanes John,2006, Maryland, D, H,457008,-1, N00027751,,,0.0,69826.0,
Scalise Steve,2013, Louisiana, R, H,-12999,412, N00009660,,,0.787,40462.0,
Scalise Steve,2012, Louisiana, R, H,-12999,425, N00009660,,,,40462.0,
Scalise Steve,2011, Louisiana, R, H,-20499,426, N00009660,,,,40462.0,
Scalise Steve,2010, Louisiana, R, H,-20499,429, N00009660,,,,40462.0,
Scalise Steve,2009, Louisiana, R, H,-499,416, N00009660,,,,40462.0,
Scalise Steve,2008, Louisiana, R, H,234013,310, N00009660,,,,40462.0,
Scalise Steve,2007, Louisiana, R, H,380516,285, N00009660,,,,40462.0,
Schakowsky Jan,2013, Illinois, D, H,241011,333, N00004724,,,-0.578,54044.0,
Schakowsky Jan,2012, Illinois, D, H,236013,338, N00004724,,,,54044.0,
Schakowsky Jan,2011, Illinois, D, H,207512,338, N00004724,,,,54044.0,
Schakowsky Jan,2010, Illinois, D, H,223012,337, N00004724,,,,54044.0,
Schakowsky Jan,2009, Illinois, D, H,188512,334, N00004724,,,,54044.0,
Schakowsky Jan,2008, Illinois, D, H,181512,335, N00004724,,,,54044.0,
Schakowsky Jan,2007, Illinois, D, H,209513,344, N00004724,,,,54044.0,
Schakowsky Jan,2006, Illinois, D, H,88008,369, N00004724,,,,54044.0,
Schakowsky Jan,2005, Illinois, D, H,71008,379, N00004724,,,,54044.0,
Schatz Brian,2013, Hawaii, D, S,309509,87, N00028138,,,-0.523,59882.0,
Schatz Brian,2012, Hawaii, D, S,319508,89, N00028138,,,0.0,59882.0,
Schatz Brian,2011, Hawaii, D, S,0,-1, N00028138,,,0.0,59882.0,
Schiff Adam,2013, California, D, H,1003014,203, N00009585,,,-0.344,56883.0,
Schiff Adam,2012, California, D, H,1119013,198, N00009585,,,,56883.0,
Schiff Adam,2011, California, D, H,1024017,197, N00009585,,,,56883.0,
Schiff Adam,2010, California, D, H,1052016,185, N00009585,,,,56883.0,
Schiff Adam,2009, California, D, H,1015017,183, N00009585,,,,56883.0,
Schiff Adam,2008, California, D, H,560508,234, N00009585,,,,56883.0,
Schiff Adam,2007, California, D, H,1042510,174, N00009585,,,,56883.0,
Schiff Adam,2006, California, D, H,1043011,179, N00009585,,,,56883.0,
Schiff Adam,2005, California, D, H,1051011,173, N00009585,,,,56883.0,
Schneider Brad,2013, Illinois, D, H,21940816,-1, N00033101,,,-0.178,54044.0,
Schneider Brad,2012, Illinois, D, H,21516352,29, N00033101,,,,54044.0,
Schneider Brad,2011, Illinois, D, H,18734720,31, N00033101,,,,54044.0,
Schock Aaron,2013, Illinois, R, H,1398695,174, N00029273,,,0.561,54044.0,
Schock Aaron,2012, Illinois, R, H,535087,260, N00029273,,,,54044.0,
Schock Aaron,2011, Illinois, R, H,144187,355, N00029273,,,,54044.0,
Schock Aaron,2010, Illinois, R, H,100914,372, N00029273,,,,54044.0,
Schock Aaron,2009, Illinois, R, H,41303,389, N00029273,,,,54044.0,
Schock Aaron,2008, Illinois, R, H,140002,349, N00029273,,,,54044.0,
Schock Aaron,2007, Illinois, R, H,315002,-1, N00029273,,,,54044.0,
Schrader Kurt,2013, Oregon, D, H,5113925,72, N00030071,,,-0.238,54067.0,
Schrader Kurt,2012, Oregon, D, H,4500559,79, N00030071,,,,54067.0,
Schrader Kurt,2011, Oregon, D, H,9077510,46, N00030071,,,,54067.0,
Schrader Kurt,2010, Oregon, D, H,6401532,49, N00030071,,,,54067.0,
Schrader Kurt,2009, Oregon, D, H,6181535,50, N00030071,,,,54067.0,
Schrader Kurt,2008, Oregon, D, H,5362510,53, N00030071,,,,54067.0,
Schrader Kurt,2007, Oregon, D, H,6861043,-1, N00030071,,,,54067.0,
Schultz Debbie Wasserman,2013, Florida, D, H,138009,361, N00026106,,,-0.367,47114.0,
Schultz Debbie Wasserman,2012, Florida, D, H,21006,402, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2011, Florida, D, H,-118495,437, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2010, Florida, D, H,-27496,432, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2009, Florida, D, H,-8499,417, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2008, Florida, D, H,258501,303, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2007, Florida, D, H,315503,302, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2006, Florida, D, H,380504,284, N00026106,,,,47114.0,
Schultz Debbie Wasserman,2005, Florida, D, H,180504,336, N00026106,,,,47114.0,
Schumer Charles E,2013, New York, D, S,653507,77, N00001093,,,-0.434,51554.0,
Schumer Charles E,2012, New York, D, S,702009,74, N00001093,,,-0.419,51554.0,
Schumer Charles E,2011, New York, D, S,635009,74, N00001093,,,-0.419,51554.0,
Schumer Charles E,2010, New York, D, S,851010,75, N00001093,,,-0.405,51554.0,
Schumer Charles E,2009, New York, D, S,700010,73, N00001093,,,-0.405,51554.0,
Schumer Charles E,2008, New York, D, S,701510,79, N00001093,,,-0.391,51554.0,
Schumer Charles E,2007, New York, D, S,583012,80, N00001093,,,-0.391,51554.0,
Schumer Charles E,2006, New York, D, S,516510,83, N00001093,,,-0.376,51554.0,
Schumer Charles E,2005, New York, D, S,607512,78, N00001093,,,-0.376,51554.0,
Schwartz Allyson,2013, Pennsylvania, D, H,4496525,-1, N00001579,,,-0.343,52768.0,
Schwartz Allyson,2012, Pennsylvania, D, H,3044525,107, N00001579,,,,52768.0,
Schwartz Allyson,2011, Pennsylvania, D, H,2577522,124, N00001579,,,,52768.0,
Schwartz Allyson,2010, Pennsylvania, D, H,2830021,104, N00001579,,,,52768.0,
Schwartz Allyson,2009, Pennsylvania, D, H,2492521,104, N00001579,,,,52768.0,
Schwartz Allyson,2008, Pennsylvania, D, H,1774021,123, N00001579,,,,52768.0,
Schwartz Allyson,2007, Pennsylvania, D, H,2214017,116, N00001579,,,,52768.0,
Schwartz Allyson,2006, Pennsylvania, D, H,2191516,125, N00001579,,,,52768.0,
Schwartz Allyson,2005, Pennsylvania, D, H,2086517,127, N00001579,,,,52768.0,
Schweikert David,2013, Arizona, R, H,3557008,99, N00006460,,,0.897,49562.0,
Schweikert David,2012, Arizona, R, H,3149507,106, N00006460,,,,49562.0,
Schweikert David,2011, Arizona, R, H,3170006,100, N00006460,,,,49562.0,
Schweikert David,2010, Arizona, R, H,6165012,52, N00006460,,,,49562.0,
Schweikert David,2009, Arizona, R, H,4008510,70, N00006460,,,,49562.0,
Scott Austin,2013, Georgia, R, H,5022517,75, N00032457,,,0.789,47958.0,
Scott Austin,2012, Georgia, R, H,4409756,82, N00032457,,,,47958.0,
Scott Austin,2011, Georgia, R, H,1751614,159, N00032457,,,,47958.0,
Scott Austin,2010, Georgia, R, H,1814873,140, N00032457,,,,47958.0,
Scott Austin,2009, Georgia, R, H,1720535,133, N00032457,,,,47958.0,
Scott Bobby,2013, Virginia, D, H,479530,273, N00002147,,,-0.39,66015.0,
Scott Bobby,2012, Virginia, D, H,-154973,440, N00002147,,,,66015.0,
Scott Bobby,2011, Virginia, D, H,414531,288, N00002147,,,,66015.0,
Scott Bobby,2010, Virginia, D, H,209026,340, N00002147,,,,66015.0,
Scott Bobby,2009, Virginia, D, H,421031,277, N00002147,,,,66015.0,
Scott Bobby,2008, Virginia, D, H,283527,298, N00002147,,,,66015.0,
Scott Bobby,2007, Virginia, D, H,742546,214, N00002147,,,,66015.0,
Scott Bobby,2006, Virginia, D, H,697549,221, N00002147,,,,66015.0,
Scott Bobby,2005, Virginia, D, H,716046,206, N00002147,,,,66015.0,
Scott David,2013, Georgia, D, H,383001,292, N00024871,,,-0.368,47958.0,
Scott David,2012, Georgia, D, H,758001,234, N00024871,,,,47958.0,
Scott David,2011, Georgia, D, H,383001,298, N00024871,,,,47958.0,
Scott David,2010, Georgia, D, H,383001,293, N00024871,,,,47958.0,
Scott David,2009, Georgia, D, H,3758002,77, N00024871,,,,47958.0,
Scott David,2008, Georgia, D, H,3008001,91, N00024871,,,,47958.0,
Scott David,2007, Georgia, D, H,3000001,95, N00024871,,,,47958.0,
Scott David,2006, Georgia, D, H,3013621,105, N00024871,,,,47958.0,
Scott David,2005, Georgia, D, H,81537,374, N00024871,,,,47958.0,
Scott Tim,2013, South Carolina, R, S,621005,79, N00031782,,,0.773,43437.0,
Scott Tim,2012, South Carolina, R, S,4005007,34, N00031782,,,0.0,43437.0,
Scott Tim,2011, South Carolina, R, S,3593134,38, N00031782,,,0.0,43437.0,
Scott Tim,2010, South Carolina, R, S,3432501,92, N00031782,,,0.0,43437.0,
Scott Tim,2009, South Carolina, R, S,3879507,74, N00031782,,,0.0,43437.0,
Sensenbrenner F James Jr,2013, Wisconsin, R, H,23287491,28, N00004291,,,1.26,54342.0,
Sensenbrenner F James Jr,2012, Wisconsin, R, H,18558167,33, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2011, Wisconsin, R, H,19574234,29, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2010, Wisconsin, R, H,18730851,23, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2009, Wisconsin, R, H,17957094,23, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2008, Wisconsin, R, H,13018113,27, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2007, Wisconsin, R, H,23966157,15, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2006, Wisconsin, R, H,26093662,15, N00004291,,,,54342.0,
Sensenbrenner F James Jr,2005, Wisconsin, R, H,29243165,13, N00004291,,,,54342.0,
Serrano Jose E,2013, New York, D, H,75001,375, N00001813,,,-0.483,51554.0,
Serrano Jose E,2012, New York, D, H,32501,397, N00001813,,,,51554.0,
Serrano Jose E,2011, New York, D, H,32501,389, N00001813,,,,51554.0,
Serrano Jose E,2010, New York, D, H,32501,398, N00001813,,,,51554.0,
Serrano Jose E,2009, New York, D, H,32501,396, N00001813,,,,51554.0,
Serrano Jose E,2008, New York, D, H,32501,396, N00001813,,,,51554.0,
Serrano Jose E,2007, New York, D, H,8001,415, N00001813,,,,51554.0,
