Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome,YearlyChange,WealthGrowthIndex
Boozman John,2011, Arkansas, R, S,3388506,41, N00013873,,,0.578,40760.0,,-16999.0,-0.058635246577113165
Boozman John,2012, Arkansas, R, S,3564006,37, N00013873,,,0.578,40760.0,,175500.0,0.04230214461894438
Boozman John,2013, Arkansas, R, S,3613505,38, N00013873,,,0.578,40760.0,,49499.0,-0.10160735903766156
Bordallo Madeleine Z,2005, Guam, D, S,1682503,145, N00024866,,,,,,0.0,
Bordallo Madeleine Z,2006, Guam, D, S,3632503,91, N00024866,,,,,,1950000.0,0.4273037209044401
Bordallo Madeleine Z,2007, Guam, D, S,4190002,76, N00024866,,,,,,557499.0,0.014031889645962489
Bordallo Madeleine Z,2008, Guam, D, S,4565003,63, N00024866,,,,,,375001.0,0.23901815677826418
Bordallo Madeleine Z,2009, Guam, D, S,4916003,60, N00024866,,,,,,351000.0,-0.0160916849343044
Bordallo Madeleine Z,2010, Guam, D, S,4940503,65, N00024866,,,,,,24500.0,-0.08262702112537969
Bordallo Madeleine Z,2011, Guam, D, S,5147504,68, N00024866,,,,,,207001.0,-0.029030478919447593
Bordallo Madeleine Z,2012, Guam, D, S,5147504,72, N00024866,,,,,,0.0,0.031282126030495926
Bordallo Madeleine Z,2013, Guam, D, S,5465004,-1, N00024866,,,,,,317500.0,-0.05023721442977173
Boustany Charles W Jr,2005, Louisiana, R, H,481003,253, N00026595,,,0.422,40462.0,,0.0,
Boustany Charles W Jr,2006, Louisiana, R, H,481003,264, N00026595,,,0.422,40462.0,,0.0,-0.00019187074270624583
Boustany Charles W Jr,2007, Louisiana, R, H,381503,284, N00026595,,,0.422,40462.0,,-99500.0,-0.1619674732239664
Boustany Charles W Jr,2008, Louisiana, R, H,352883,284, N00026595,,,0.422,40462.0,,-28620.0,0.17466234069220907
Boustany Charles W Jr,2009, Louisiana, R, H,491575,262, N00026595,,,0.422,40462.0,,138692.0,-0.05722816484742081
Boustany Charles W Jr,2010, Louisiana, R, H,1384945,160, N00026595,,,0.422,40462.0,,893370.0,-0.021358420010546143
Boustany Charles W Jr,2011, Louisiana, R, H,631428,246, N00026595,,,0.422,40462.0,,-753517.0,-0.15597651562036555
Boustany Charles W Jr,2012, Louisiana, R, H,695269,239, N00026595,,,0.422,40462.0,,63841.0,0.03529083831941409
Boustany Charles W Jr,2013, Louisiana, R, H,1283780,180, N00026595,,,0.692,40462.0,,588511.0,0.0017098837539247197
Boxer Barbara,2005, California, D, S,3513005,37, N00006692,,,-0.48,56883.0,,0.0,
Boxer Barbara,2006, California, D, S,3415005,39, N00006692,,,-0.48,56883.0,,-98000.0,-0.021676264579332062
Boxer Barbara,2007, California, D, S,3230005,40, N00006692,,,-0.482,56883.0,,-185000.0,-0.18487153476040546
Boxer Barbara,2008, California, D, S,3208504,43, N00006692,,,-0.482,56883.0,,-21501.0,0.17579743786187224
Boxer Barbara,2009, California, D, S,3406004,45, N00006692,,,-0.484,56883.0,,197500.0,-0.045833614897675394
Boxer Barbara,2010, California, D, S,3449004,44, N00006692,,,-0.484,56883.0,,43000.0,-0.0813224886629579
Boxer Barbara,2011, California, D, S,3263504,42, N00006692,,,-0.486,56883.0,,-185500.0,-0.0809050365551681
Boxer Barbara,2012, California, D, S,3331504,41, N00006692,,,-0.486,56883.0,,68000.0,0.03555199078271527
Boxer Barbara,2013, California, D, S,3221004,45, N00006692,,,-0.488,56883.0,,-110500.0,-0.1322757959730378
Brady Kevin,2005, Texas, R, H,524015,243, N00005883,,,0.538,52169.0,,0.0,
Brady Kevin,2006, Texas, R, H,541014,251, N00005883,,,0.538,52169.0,,16999.0,0.0035347946739141853
Brady Kevin,2007, Texas, R, H,468016,266, N00005883,,,0.538,52169.0,,-72998.0,-0.1548680177989523
Brady Kevin,2008, Texas, R, H,535516,236, N00005883,,,0.538,52169.0,,67500.0,0.18998830500573988
Brady Kevin,2009, Texas, R, H,535516,253, N00005883,,,0.538,52169.0,,0.0,-0.08410091892220811
Brady Kevin,2010, Texas, R, H,551515,250, N00005883,,,0.538,52169.0,,15999.0,-0.08322647142067956
Brady Kevin,2011, Texas, R, H,486014,267, N00005883,,,0.538,52169.0,,-65501.0,-0.06504547175984574
Brady Kevin,2012, Texas, R, H,453513,280, N00005883,,,0.538,52169.0,,-32501.0,0.02924131905532121
Brady Kevin,2013, Texas, R, H,469514,276, N00005883,,,0.767,52169.0,,16001.0,-0.108028219795924
Brady Robert A,2005, Pennsylvania, D, H,766505,199, N00001619,,,-0.498,52768.0,,0.0,
Brady Robert A,2006, Pennsylvania, D, H,966505,187, N00001619,,,-0.498,52768.0,,200000.0,0.043653830964693385
Brady Robert A,2007, Pennsylvania, D, H,766505,208, N00001619,,,-0.498,52768.0,,-200000.0,-0.18888979117030705
Brady Robert A,2008, Pennsylvania, D, H,1641004,128, N00001619,,,-0.498,52768.0,,874499.0,0.3186611917624507
Brady Robert A,2009, Pennsylvania, D, H,1141505,171, N00001619,,,-0.498,52768.0,,-499499.0,-0.18088309660803123
Brady Robert A,2010, Pennsylvania, D, H,1640504,149, N00001619,,,-0.498,52768.0,,498999.0,-0.04916759686123499
Brady Robert A,2011, Pennsylvania, D, H,1640504,166, N00001619,,,-0.498,52768.0,,0.0,-0.0563885883386638
Brady Robert A,2012, Pennsylvania, D, H,1640504,167, N00001619,,,-0.498,52768.0,,0.0,0.031282126030495926
Brady Robert A,2013, Pennsylvania, D, H,1640504,164, N00001619,,,-0.408,52768.0,,0.0,-0.11109527433628336
Braley Bruce,2006, Iowa, D, H,568010,-1, N00027464,,,0.0,53696.0,,0.0,-0.00019187074270624583
Braley Bruce,2007, Iowa, D, H,544008,249, N00027464,,,-0.379,53696.0,,-24002.0,-0.14174278506164972
Braley Bruce,2008, Iowa, D, H,369508,274, N00027464,,,-0.379,53696.0,,-174500.0,0.15140233576027112
Braley Bruce,2009, Iowa, D, H,434011,272, N00027464,,,-0.379,53696.0,,64503.0,-0.07160291430704642
Braley Bruce,2010, Iowa, D, H,436509,283, N00027464,,,-0.379,53696.0,,2498.0,-0.0841784980571745
Braley Bruce,2011, Iowa, D, H,504511,263, N00027464,,,-0.379,53696.0,,68002.0,-0.04740116240001838
Braley Bruce,2012, Iowa, D, H,839537,226, N00027464,,,-0.379,53696.0,,335026.0,0.052319121743393544
Braley Bruce,2013, Iowa, D, H,710510,-1, N00027464,,,-0.306,53696.0,,-129027.0,-0.13582703148764547
Brat Dave,2013, Virginia, R, H,609007,252, N00036013,,,0.0,66015.0,,0.0,-0.11109527433628336
Bridenstine James,2011, Oklahoma, R, H,38003,387, N00033532,,,0.0,47691.0,,0.0,-0.0563885883386638
Bridenstine James,2012, Oklahoma, R, H,-22148,427, N00033532,,,0.0,47691.0,,-60151.0,0.027505116696514374
Bridenstine James,2013, Oklahoma, R, H,-126499,426, N00033532,,,0.951,47691.0,,-104351.0,-0.13109716223960427
Brooks Mo,2009, Alabama, R, H,764022,213, N00030910,49974.0,,0.0,43196.0,,0.0,-0.08410091892220811
Brooks Mo,2010, Alabama, R, H,755024,223, N00030910,49974.0,,0.0,43196.0,,-8998.0,-0.08498914158085023
Brooks Mo,2011, Alabama, R, H,807022,222, N00030910,49974.0,,0.588,43196.0,,51998.0,-0.049516317317845525
Brooks Mo,2012, Alabama, R, H,962524,213, N00030910,49974.0,,0.588,43196.0,,155502.0,0.04104642762901964
Brooks Mo,2013, Alabama, R, H,595517,254, N00030910,49974.0,,0.837,43196.0,,-367007.0,-0.1814427829728475
Brooks Susan,2011, Indiana, R, H,4509517,75, N00033495,,,0.0,47805.0,,0.0,-0.0563885883386638
Brooks Susan,2012, Indiana, R, H,4221523,88, N00033495,,,0.0,47805.0,,-287994.0,0.013198369715045082
Brooks Susan,2013, Indiana, R, H,4288022,87, N00033495,,,0.642,47805.0,,66499.0,-0.09834881724739164
Broun Paul,2007, Georgia, R, H,619010,236, N00028986,,,0.941,47958.0,,0.0,-0.13531303903828587
Broun Paul,2008, Georgia, R, H,489510,246, N00028986,,,0.941,47958.0,,-129500.0,0.15857741268608141
Broun Paul,2009, Georgia, R, H,495008,261, N00028986,,,0.941,47958.0,,5498.0,-0.08303563468156568
Broun Paul,2010, Georgia, R, H,584509,243, N00028986,,,0.941,47958.0,,89501.0,-0.07804345817457543
Broun Paul,2011, Georgia, R, H,128008,361, N00028986,,,0.941,47958.0,,-456501.0,-0.11672165101943163
Broun Paul,2012, Georgia, R, H,303507,318, N00028986,,,0.941,47958.0,,175499.0,0.04230208182681567
Broun Paul,2013, Georgia, R, H,312008,-1, N00028986,,,0.984,47958.0,,8501.0,-0.10946581176221955
Brown Corrine,2005, Florida, D, H,-21499,417, N00002713,,,-0.446,47114.0,,0.0,
Brown Corrine,2006, Florida, D, H,15501,403, N00002713,,,-0.446,47114.0,,37000.0,0.007919584073162685
Brown Corrine,2007, Florida, D, H,16001,410, N00002713,,,-0.446,47114.0,,500.0,-0.1351790971579558
Brown Corrine,2008, Florida, D, H,28001,401, N00002713,,,-0.446,47114.0,,12000.0,0.18113904346390716
Brown Corrine,2009, Florida, D, H,3501,409, N00002713,,,-0.446,47114.0,,-24500.0,-0.08884800220626406
Brown Corrine,2010, Florida, D, H,3501,413, N00002713,,,-0.446,47114.0,,0.0,-0.08435464519723557
Brown Corrine,2011, Florida, D, H,3501,404, N00002713,,,-0.446,47114.0,,0.0,-0.0563885883386638
Brown Corrine,2012, Florida, D, H,3501,410, N00002713,,,-0.446,47114.0,,0.0,0.031282126030495926
Brown Corrine,2013, Florida, D, H,3501,403, N00002713,,,-0.352,47114.0,,0.0,-0.11109527433628336
Brown Sherrod,2005, Ohio, D, S,247004,317, N00003535,,,0.0,45887.0,,0.0,
Brown Sherrod,2006, Ohio, D, S,255005,320, N00003535,,,0.0,45887.0,,8001.0,0.0015621765540982763
Brown Sherrod,2007, Ohio, D, S,255005,92, N00003535,,,-0.51,45887.0,,0.0,-0.13531303903828587
Brown Sherrod,2008, Ohio, D, S,170005,95, N00003535,,,-0.51,45887.0,,-85000.0,0.1656727665349383
Brown Sherrod,2009, Ohio, D, S,622504,77, N00003535,,,-0.51,45887.0,,452499.0,0.0035746091982831723
Brown Sherrod,2010, Ohio, D, S,730005,79, N00003535,,,-0.51,45887.0,,107501.0,-0.07677418334627314
Brown Sherrod,2011, Ohio, D, S,507003,77, N00003535,,,-0.51,45887.0,,-223002.0,-0.08586145618328317
Brown Sherrod,2012, Ohio, D, S,639004,78, N00003535,,,-0.51,45887.0,,132001.0,0.03957074981222689
Brown Sherrod,2013, Ohio, D, S,631503,78, N00003535,,,-0.51,45887.0,,-7501.0,-0.11253305798150774
Brownley Julia,2011, California, D, H,1322014,177, N00034254,,,0.0,56883.0,,0.0,-0.0563885883386638
Brownley Julia,2012, California, D, H,1478011,175, N00034254,,,0.0,56883.0,,155997.0,0.041077509732730645
Brownley Julia,2013, California, D, H,1788517,149, N00034254,,,-0.26,56883.0,,310506.0,-0.05157781685807454
Buchanan Vernon,2006, Florida, R, H,191695634,-1, N00027626,,,0.0,47114.0,,0.0,-0.00019187074270624583
Buchanan Vernon,2007, Florida, R, H,182423717,3, N00027626,,,0.347,47114.0,,-9271917.0,-2.619109033526653
Buchanan Vernon,2008, Florida, R, H,142432693,4, N00027626,,,0.347,47114.0,,-39991024.0,-6.197189277981334
Buchanan Vernon,2009, Florida, R, H,148373161,4, N00027626,,,0.347,47114.0,,5940468.0,1.0669152583132744
Buchanan Vernon,2010, Florida, R, H,117370139,5, N00027626,,,0.347,47114.0,,-31003022.0,-2.2705410577473395
Buchanan Vernon,2011, Florida, R, H,95327629,5, N00027626,,,0.347,47114.0,,-22042510.0,-2.9696179952215656
Buchanan Vernon,2012, Florida, R, H,82802066,7, N00027626,,,0.347,47114.0,,-12525563.0,-0.7552246380195449
Buchanan Vernon,2013, Florida, R, H,98210550,7, N00027626,,,0.641,47114.0,,15408484.0,2.842386433822853
Bucshon Larry,2009, Indiana, R, H,1305525,160, N00031227,,,0.0,47805.0,,0.0,-0.08410091892220811
Bucshon Larry,2010, Indiana, R, H,1318526,163, N00031227,,,0.0,47805.0,,13001.0,-0.08343787619486012
Bucshon Larry,2011, Indiana, R, H,1119597,191, N00031227,,,0.415,47805.0,,-198929.0,-0.08267986880907342
Bucshon Larry,2012, Indiana, R, H,1123977,195, N00031227,,,0.415,47805.0,,4380.0,0.03155715555424182
Bucshon Larry,2013, Indiana, R, H,1138645,190, N00031227,,,0.637,47805.0,,14668.0,-0.10828372780806693
Burgess Michael,2005, Texas, R, H,1695027,143, N00025219,,,0.546,52169.0,,0.0,
Burgess Michael,2006, Texas, R, H,1961046,132, N00025219,,,0.546,52169.0,,266019.0,0.058127077869797456
Burgess Michael,2007, Texas, R, H,2082544,121, N00025219,,,0.546,52169.0,,121498.0,-0.10276569788560433
Burgess Michael,2008, Texas, R, H,1853046,118, N00025219,,,0.546,52169.0,,-229498.0,0.14263311618769967
Burgess Michael,2009, Texas, R, H,1937043,123, N00025219,,,0.546,52169.0,,83997.0,-0.067825786080949
Burgess Michael,2010, Texas, R, H,1903542,132, N00025219,,,0.546,52169.0,,-33501.0,-0.08671697719851083
Burgess Michael,2011, Texas, R, H,1634539,167, N00025219,,,0.546,52169.0,,-269003.0,-0.09194113884855225
Burgess Michael,2012, Texas, R, H,1526539,174, N00025219,,,0.546,52169.0,,-108000.0,0.024500576129912265
Burgess Michael,2013, Texas, R, H,1701539,159, N00025219,,,1.027,52169.0,,175000.0,-0.07755146178938718
Burr Richard,2005, North Carolina, R, S,974012,67, N00002221,,,0.621,43395.0,,0.0,
Burr Richard,2006, North Carolina, R, S,1091334,63, N00002221,,,0.621,43395.0,,117322.0,0.02552845633587145
Burr Richard,2007, North Carolina, R, S,1005863,65, N00002221,,,0.61,43395.0,,-85471.0,-0.15820933194566578
Burr Richard,2008, North Carolina, R, S,1098744,69, N00002221,,,0.61,43395.0,,92881.0,0.19403520783805078
Burr Richard,2009, North Carolina, R, S,1375888,60, N00002221,,,0.598,43395.0,,277144.0,-0.030401912812967124
Burr Richard,2010, North Carolina, R, S,1584080,63, N00002221,,,0.598,43395.0,,208192.0,-0.06967393047201842
Burr Richard,2011, North Carolina, R, S,2151518,51, N00002221,,,0.587,43395.0,,567438.0,0.018606367688704224
Burr Richard,2012, North Carolina, R, S,3157361,44, N00002221,,,0.587,43395.0,,1005843.0,0.09444114914765123
Burr Richard,2013, North Carolina, R, S,2539619,53, N00002221,,,0.575,43395.0,,-617742.0,-0.2295033991953961
Bustos Cheri,2011, Illinois, D, H,3647514,87, N00033390,,,0.0,54044.0,,0.0,-0.0563885883386638
Bustos Cheri,2012, Illinois, D, H,653513,247, N00033390,,,0.0,54044.0,,-2994001.0,-0.15671757011670212
Bustos Cheri,2013, Illinois, D, H,738514,229, N00033390,,,-0.195,54044.0,,85001.0,-0.09480237370600494
Butterfield G K,2005, North Carolina, D, H,629495,221, N00027035,32916.0,,-0.408,43395.0,,0.0,
Butterfield G K,2006, North Carolina, D, H,1012595,182, N00027035,32916.0,,-0.408,43395.0,,383100.0,0.08379457087781773
Butterfield G K,2007, North Carolina, D, H,909001,188, N00027035,32916.0,,-0.408,43395.0,,-103594.0,-0.16306418934010888
Butterfield G K,2008, North Carolina, D, H,413001,265, N00027035,32916.0,,-0.408,43395.0,,-496000.0,0.10014039727920417
Butterfield G K,2009, North Carolina, D, H,1905135,125, N00027035,32916.0,,-0.408,43395.0,,1492134.0,0.20501272879091642
Butterfield G K,2010, North Carolina, D, H,1759135,144, N00027035,32916.0,,-0.408,43395.0,,-146000.0,-0.09464987436013186
Butterfield G K,2011, North Carolina, D, H,2837501,111, N00027035,32916.0,,-0.408,43395.0,,1078366.0,0.08613272808957814
Butterfield G K,2012, North Carolina, D, H,1660011,165, N00027035,32916.0,,-0.408,43395.0,,-1177490.0,-0.04265497760319164
Butterfield G K,2013, North Carolina, D, H,964008,208, N00027035,32916.0,,-0.374,43395.0,,-696003.0,-0.24450438384529694
Byrne Bradley,2013, Alabama, R, H,1491033,167, N00035380,42309.0,,0.706,43196.0,,0.0,-0.11109527433628336
Calvert Ken,2005, California, R, H,-99997,432, N00007099,,,0.361,56883.0,,0.0,
Calvert Ken,2006, California, R, H,2150003,126, N00007099,,,0.361,56883.0,,2250000.0,0.49307227346553956
Calvert Ken,2007, California, R, H,4117503,77, N00007099,,,0.361,56883.0,,1967500.0,0.3917482600604724
Calvert Ken,2008, California, R, H,3962503,73, N00007099,,,0.361,56883.0,,-155000.0,0.15451153576145557
Calvert Ken,2009, California, R, H,4075003,69, N00007099,,,0.361,56883.0,,112500.0,-0.06230308751582871
Calvert Ken,2010, California, R, H,3900003,78, N00007099,,,0.361,56883.0,,-175000.0,-0.09669481713906332
Calvert Ken,2011, California, R, H,3900003,79, N00007099,,,0.361,56883.0,,0.0,-0.0563885883386638
Calvert Ken,2012, California, R, H,3900003,94, N00007099,,,0.361,56883.0,,0.0,0.031282126030495926
Calvert Ken,2013, California, R, H,3900003,93, N00007099,,,0.536,56883.0,,0.0,-0.11109527433628336
Camp Dave,2005, Michigan, R, H,5808957,55, N00008086,42813.0,,0.383,50056.0,,0.0,
Camp Dave,2006, Michigan, R, H,7389555,46, N00008086,42813.0,,0.383,50056.0,,1580598.0,0.3463202713938559
Camp Dave,2007, Michigan, R, H,7693047,41, N00008086,42813.0,,0.383,50056.0,,303492.0,-0.054012460748029026
Camp Dave,2008, Michigan, R, H,4207050,70, N00008086,42813.0,,0.383,50056.0,,-3485997.0,-0.3766031245639521
Camp Dave,2009, Michigan, R, H,6740550,47, N00008086,42813.0,,0.324,50056.0,,2533500.0,0.40678624434945576
Camp Dave,2010, Michigan, R, H,7292073,44, N00008086,42813.0,,0.324,50056.0,,551523.0,-0.04546385291224893
Camp Dave,2011, Michigan, R, H,6781573,55, N00008086,42813.0,,0.324,50056.0,,-510500.0,-0.12385838248704896
Camp Dave,2012, Michigan, R, H,24290305,26, N00008086,42813.0,,0.324,50056.0,,17508732.0,1.1306926793077736
Camp Dave,2013, Michigan, R, H,15258319,-1, N00008086,42813.0,,0.668,50056.0,,-9031986.0,-1.842336676108801
Campbell John,2005, California, R, H,43532543,6, N00027565,,,0.784,56883.0,,0.0,
Campbell John,2006, California, R, H,32846041,11, N00027565,,,0.784,56883.0,,-10686502.0,-2.342977765680354
Campbell John,2007, California, R, H,28243540,14, N00027565,,,0.784,56883.0,,-4602501.0,-1.3682483153601839
Campbell John,2008, California, R, H,24240040,16, N00027565,,,0.784,56883.0,,-4003500.0,-0.4591169875492323
Campbell John,2009, California, R, H,23254532,18, N00027565,,,0.784,56883.0,,-985508.0,-0.2750514721101027
Campbell John,2010, California, R, H,20731034,22, N00027565,,,0.784,56883.0,,-2523498.0,-0.26229978356785516
Campbell John,2011, California, R, H,21597549,26, N00027565,,,0.784,56883.0,,866515.0,0.05813362258491693
Campbell John,2012, California, R, H,21959030,28, N00027565,,,0.784,56883.0,,361481.0,0.053980287508392996
Campbell John,2013, California, R, H,25996514,-1, N00027565,,,1.044,56883.0,,4037484.0,0.6628053339899597
Cantor Eric,2005, Virginia, R, H,4479581,72, N00013131,,,0.552,66015.0,,0.0,
Cantor Eric,2006, Virginia, R, H,4242584,77, N00013131,,,0.552,66015.0,,-236997.0,-0.05214836958044919
Cantor Eric,2007, Virginia, R, H,4644086,62, N00013131,,,0.552,66015.0,,401502.0,-0.02775717336573205
Cantor Eric,2008, Virginia, R, H,4280577,69, N00013131,,,0.552,66015.0,,-363509.0,0.12126557765648267
Cantor Eric,2009, Virginia, R, H,4854578,62, N00013131,,,0.552,66015.0,,574001.0,0.027116654634175695
Cantor Eric,2010, Virginia, R, H,5471055,57, N00013131,,,0.552,66015.0,,616477.0,-0.04088360417905191
Cantor Eric,2011, Virginia, R, H,6419059,61, N00013131,,,0.552,66015.0,,948004.0,0.06890354629766475
Cantor Eric,2012, Virginia, R, H,9345056,48, N00013131,,,0.552,66015.0,,2925997.0,0.21501170625695978
Cantor Eric,2013, Virginia, R, H,13073557,-1, N00013131,,,0.718,66015.0,,3728501.0,0.6035798035203733
Cantwell Maria,2005, Washington, D, S,6137507,23, N00007836,,,-0.334,60692.0,,0.0,
Cantwell Maria,2006, Washington, D, S,6181007,25, N00007836,,,-0.334,60692.0,,43500.0,0.009344569378653172
Cantwell Maria,2007, Washington, D, S,6237007,27, N00007836,,,-0.342,60692.0,,56000.0,-0.12031154844131994
Cantwell Maria,2008, Washington, D, S,6137507,29, N00007836,,,-0.342,60692.0,,-99500.0,0.16336079730328829
Cantwell Maria,2009, Washington, D, S,6206006,28, N00007836,,,-0.35,60692.0,,68499.0,-0.07082865533549182
Cantwell Maria,2010, Washington, D, S,6163506,32, N00007836,,,-0.35,60692.0,,-42500.0,-0.08735154409739374
Cantwell Maria,2011, Washington, D, S,4213506,33, N00007836,,,-0.358,60692.0,,-1950000.0,-0.3141086639299489
Cantwell Maria,2012, Washington, D, S,3771506,35, N00007836,,,-0.358,60692.0,,-442000.0,0.0035280051410701966
Cantwell Maria,2013, Washington, D, S,3464505,39, N00007836,,,-0.365,60692.0,,-307001.0,-0.16994089716891003
Capito Shelley Moore,2005, West Virginia, R, H,5476535,58, N00009771,,,0.256,42581.0,,0.0,
Capito Shelley Moore,2006, West Virginia, R, H,5293035,64, N00009771,,,0.256,42581.0,,-183500.0,-0.0404203020592454
Capito Shelley Moore,2007, West Virginia, R, H,4575534,64, N00009771,,,0.256,42581.0,,-717501.0,-0.3275199051956725
Capito Shelley Moore,2008, West Virginia, R, H,1311530,158, N00009771,,,0.256,42581.0,,-3264004.0,-0.3412071945196986
Capito Shelley Moore,2009, West Virginia, R, H,1574032,144, N00009771,,,0.256,42581.0,,262502.0,-0.033238924790320076
Capito Shelley Moore,2010, West Virginia, R, H,1732029,145, N00009771,,,0.256,42581.0,,157997.0,-0.07321344436127582
Capito Shelley Moore,2011, West Virginia, R, H,1124529,188, N00009771,,,0.256,42581.0,,-607500.0,-0.13667830419594879
Capito Shelley Moore,2012, West Virginia, R, H,1329531,184, N00009771,,,0.256,42581.0,,205002.0,0.04415463800012048
Capito Shelley Moore,2013, West Virginia, R, H,2272552,55, N00009771,,,0.523,42581.0,,943021.0,0.06966198081678278
Capps Lois,2005, California, D, H,388014,276, N00007232,,,-0.426,56883.0,,0.0,
Capps Lois,2006, California, D, H,373014,288, N00007232,,,-0.426,56883.0,,-15000.0,-0.003480298370761218
Capps Lois,2007, California, D, H,229015,333, N00007232,,,-0.426,56883.0,,-143999.0,-0.17388803268958047
Capps Lois,2008, California, D, H,219009,317, N00007232,,,-0.426,56883.0,,-10006.0,0.17763027140103202
Capps Lois,2009, California, D, H,145006,345, N00007232,,,-0.426,56883.0,,-74003.0,-0.09843962930057516
Capps Lois,2010, California, D, H,113006,367, N00007232,,,-0.426,56883.0,,-32000.0,-0.08661113378088407
Capps Lois,2011, California, D, H,98006,369, N00007232,,,-0.426,56883.0,,-15000.0,-0.058371050458596765
Capps Lois,2012, California, D, H,98006,381, N00007232,,,-0.426,56883.0,,0.0,0.031282126030495926
Capps Lois,2013, California, D, H,115006,369, N00007232,,,-0.418,56883.0,,17000.0,-0.10783673254601343
Capuano Michael E,2005, Massachusetts, D, H,1326015,156, N00000267,,,-0.618,64373.0,,0.0,
Capuano Michael E,2006, Massachusetts, D, H,1477013,153, N00000267,,,-0.618,64373.0,,150998.0,0.0329111955893634
Capuano Michael E,2007, Massachusetts, D, H,1560513,142, N00000267,,,-0.618,64373.0,,83500.0,-0.11294474502316704
Capuano Michael E,2008, Massachusetts, D, H,1586013,132, N00000267,,,-0.618,64373.0,,25500.0,0.18329156654165024
